Zillow ID,address,zipcode,alat,alon,valuation,sqft,neighborhood
29329592,11949 Overlook Pass,78738,30.281308,-97.935216,3266736.0,8877.0,
29463993,6713 Porter Street,78741,30.22946,-97.694628,214361.0,10.0,Montopolis
29471261,16600 Fagerquist Road,78617,30.136692,-97.5809,228450.0,2076.0,Stony Point
144251114,21312 Hog Eye Road,78621,30.302261,-97.47866,750909.0,3363.0,Lockwood Acres
29337657,4903 Great Divide Drive,78738,30.304407,-97.956248,733461.0,2938.0,
29456722,1604 Copperhead Cove,78664,30.47037,-97.649325,236486.0,1984.0,
29341954,3425 Mount Barker Drive,78731,30.326277,-97.772784,1163466.0,2857.0,Balcones Park
64554126,8404 Lime Creek Road,78641,30.459363,-97.919283,2649310.0,9445.0,
94641375,13616 Bullick Hollow Road,78726,30.435939,-97.872681,495006.0,3683.0,
29448055,15301 Delahunty Lane,78660,30.440137,-97.650887,264881.0,2100.0,
29476181,9415 Wier Loop Road,78736,30.244784,-97.919392,285888.0,1400.0,
29352241,603 Palos Verdes Drive,78734,30.364312,-97.969846,538417.0,3212.0,Bella Montagna
29341423,1801 Real Wind Cove,78746,30.317849,-97.814495,1352872.0,4768.0,Windsong Estates
29473250,2402 South 4th Street,78704,30.242995,-97.763441,1297843.0,2400.0,Galindo
29352669,504 Tartan Street,78734,30.359994,-97.992013,377849.0,1817.0,
144968511,20705 Ed Acklin Road,78653,30.274676,-97.49095,,,Kingsbery Park
60136676,2716 Zambia Drive,78613,30.471392,-97.854977,485566.0,3590.0,
58311898,6925 Felipe Drive,78747,30.152985,-97.737266,199860.0,1102.0,Thaxton Place
29494594,6504 King George Drive,78745,30.200303,-97.78921,257677.0,1164.0,Hillside Oaks
29323767,805 Dawson Road,78704,30.257111,-97.75632,687213.0,936.0,Bouldin
111967721,12154 New Sweden Church Road,78653,30.406186,-97.501327,619336.0,2238.0,Bella Vista at Cottonwood Creek
2093909730,7913 Navajo Pass,78641,30.434498,-97.892406,,,
2088432841,1201 Lady Bird Lane,78741,30.242588,-97.722809,,688.0,Lakeshore
58305571,4804 Misty Brook Cove,78727,30.416983,-97.73403,292588.0,1597.0,Angus Valley
29335258,3222 Cherry Lane,78703,30.295745,-97.775631,1002837.0,2421.0,The Doke
64738809,3009 East Pflugerville Parkway,78660,30.446105,-97.586851,290757.0,2444.0,
29480672,4600 Langtry Lane,78749,30.226,-97.840289,397035.0,1845.0,Sunset
29450756,601 Applewood Drive,78691,30.443584,-97.612688,269134.0,2437.0,Old Town
29445011,13107 Kellies Farm Lane,78727,30.425743,-97.694217,328976.0,1900.0,Lamplight Village
144251142,20301 Hog Eye Road,78653,30.294525,-97.496573,213540.0,1779.0,Lockwood Acres
144989444,3101 River Road,78612,30.206217,-97.505034,152069.0,480.0,
58317081,10922 Old Manchaca Road,78748,30.161366,-97.826582,240674.0,1466.0,Saddlewood Estates
29368692,14535 Ridgetop Terrace,78732,30.419338,-97.898222,1323379.0,3415.0,
29347536,3709 Turkey Creek Drive,78730,30.352557,-97.839204,692547.0,2734.0,
64591385,6200 Navarro Creek Road,78617,30.166911,-97.593741,185113.0,1680.0,
94883184,717 Boone Valley Drive,78660,30.488239,-97.601437,285210.0,2275.0,
29487484,8901 Gallant Fox Road,78737,30.2192,-97.89517,748499.0,4388.0,Legend Oaks
29470707,7703 Linden Road,78617,30.145983,-97.578738,190886.0,1.0,Jacobson Estates
29368543,12217 Waterton Parke Circle,78726,30.42091,-97.856516,505574.0,3963.0,
2108623269,1201 Tinnin Ford Road,78741,30.24403,-97.724396,421870.0,1078.0,Lakeshore
29415906,5803 Cary Drive,78757,30.335922,-97.746832,578668.0,1791.0,Allandale
58307113,3501 Palomar Lane,78727,30.42455,-97.709114,338367.0,1714.0,Tomanet Estates
29386095,2010 Peoples Street,78702,30.267852,-97.717818,371361.0,672.0,Blackshear-Prospect Hill
58314183,34 Lovegrass Lane,78745,30.221901,-97.816797,493792.0,1143.0,
83813564,4609 Amarra Drive,78735,30.269012,-97.881214,4150197.0,6280.0,
29432615,10712 Newmont Road,78758,30.378615,-97.693074,268271.0,1830.0,Gracywoods
125915511,13624 Gerald Ford Street,78653,30.356461,-97.52299,259224.0,2587.0,Presidential Meadows
29492270,7816 El Dorado Drive,78737,30.214271,-97.90846,400315.0,1749.0,Lewis Mountain Ranch
83814952,6305 Lantern View Drive,78645,30.442938,-97.928922,1000353.0,4632.0,
29555409,13505 Briar Hollow Drive,78729,30.469554,-97.776022,371148.0,2260.0,Springwoods
64453580,15600 Schmidt Lane,78653,30.39035,-97.520613,268186.0,2400.0,Kimbro Creek Estates
29336470,1493 Redbud Trail,78746,30.298871,-97.819518,944132.0,1659.0,Ledgeway
144979730,11504 June Drive,78753,30.376104,-97.662446,,,Four Seasons
29456526,3804 Prairie Lane,78728,30.47263,-97.679486,243279.0,1344.0,Northridge Acres
70330569,18701 Austin Boulevard,78645,30.427973,-97.970026,,,
144992100,11400 Maha Loop Road,78719,30.092165,-97.67553,429804.0,1925.0,
29495803,4004 Alexandria Drive,78749,30.20278,-97.845895,268437.0,1188.0,Maple Run
29338872,2504 El Greco Cove,78703,30.303887,-97.775299,1513492.0,5227.0,Tarrytown
29381046,2540 West Whitestone Boulevard,78641,30.51407,-97.867775,,1.0,
29556982,1613 Hermitage Drive,78681,30.527165,-97.701583,193423.0,1679.0,Oak Creek
29355095,21 Water Front Avenue,78734,30.369634,-98.007515,2757442.0,6795.0,
29483912,7401 Ponoma Trail,78749,30.220106,-97.857752,385940.0,2590.0,Maple Run
52833148,198 Little Lake Road,78634,30.501514,-97.573815,237356.0,1955.0,
29504414,9312 Tea Rose Trail,78748,30.189548,-97.842977,365330.0,2373.0,Palomino Park
124835789,4911 Woodrow Avenue,78757,30.320507,-97.737785,528456.0,2085.0,The Triangle
70354666,14407 Joy Lee Lane,78653,30.367481,-97.518058,184655.0,1183.0,Stonewater
29423718,9010 Shepard Drive,78753,30.359756,-97.698465,205622.0,980.0,Fiskville
29453160,16305 Knottingham Drive,78660,30.454033,-97.646783,200653.0,1429.0,Swenson Farms
79980267,14014 Skyline Drive,78732,30.417372,-97.892011,509623.0,2278.0,
2102371299,13356 Old Kimbro Road,78653,30.36509,-97.494339,518024.0,4338.0,Presidential Glen
144985303,19309 Engelmann Lane,78653,30.448431,-97.51333,316295.0,3182.0,
29341283,3205 Rain Dance Cove,78746,30.318589,-97.787579,2614910.0,5564.0,Island Way
29462990,2309 Riverside Farms Road,78741,30.22513,-97.71684,251425.0,824.0,Pleasant Valley
144987688,16017 Milo Road,78725,30.225394,-97.565191,170595.0,850.0,Chaparral Crossing
29380613,10602 Lakeside Drive,78645,30.490017,-97.920008,189547.0,968.0,
58297918,700 Brandon Way,78733,30.323711,-97.858718,2932019.0,9851.0,Austin Lake Hills
144352469,11450 Doyle Overton Road,78617,30.080576,-97.650308,,,Rio Vista Ranch
2091094401,1024 New Meister Lane,78660,30.482295,-97.632838,,1192.0,Spring Trails
83827598,18405 Angel Valley Drive,78641,30.511021,-97.906314,624617.0,2450.0,
29555319,9708 Braes Valley Street,78729,30.469328,-97.780086,340087.0,2328.0,Springwoods
80097858,132 Squires Drive,78734,30.364534,-97.967053,480430.0,2306.0,Bella Montagna
29528574,4421 Rowe Lane,78660,30.477766,-97.546907,502851.0,3891.0,
121656468,1701 Barney Drive,78734,30.376735,-97.936243,,520.0,
29371024,16009 Edwards Drive,78734,30.426126,-97.921815,590529.0,2058.0,
29470084,8103 Forbsdale Drive,78747,30.156554,-97.738811,216434.0,1760.0,Thaxton Place
144270893,9100 Brown Lane,78754,30.347366,-97.673455,,,Cameron Industrial
29373057,9520 Indigo Brush Drive,78726,30.429915,-97.826324,472096.0,3148.0,
63835658,1950 Webberville Road,78721,30.284721,-97.672565,,669.0,MLK-183
83124398,2501 Barton Springs Road,78746,30.262539,-97.76191,775679.0,1706.0,Bluffington
144991216,15112 Fagerquist Road,78617,30.142666,-97.598715,271753.0,1184.0,Stony Point
29555483,13307 Waverly Court,78729,30.468736,-97.784129,321331.0,1806.0,Springwoods
29517657,14512 Graef Road,78610,30.066228,-97.76112,,,
29368866,18109 Travis Circle,78645,30.424056,-97.960015,2910371.0,11720.0,
144947931,10417 Crumley Ranch Road,78736,30.258994,-98.013755,33004827.0,4396.0,
144338579,1236 Dunlap Road North,78725,30.224986,-97.576228,,1456.0,Chaparral Crossing
29514821,12004 Onion Hollow Run,78739,30.157679,-97.864923,560084.0,4602.0,Shady Hollow
29336634,9264 Scenic Bluff Drive,78733,30.299334,-97.884137,742955.0,4362.0,
29511694,3716 Indian Point Drive,78739,30.172525,-97.862103,384186.0,1825.0,Shady Hollow
64658406,15601 Hamilton Pool Road,78738,30.305241,-97.990572,,4540.0,
29463587,16721 Decker Creek Drive,78653,30.24546,-97.551099,272674.0,2046.0,Chaparral Crossing
80082751,100 Dark Horse Lane,78610,30.037058,-97.815582,238039.0,2165.0,
29463581,5601 Decker Creek Cove,78653,30.241889,-97.556746,242584.0,1867.0,Chaparral Crossing
29409917,1405 Berkshire Drive,78723,30.31706,-97.697222,393546.0,1209.0,Windsor Park
125917882,3505 Montopolis Drive,78741,30.207074,-97.715389,,53914.0,McKinney
64513115,18220 Great Valley Drive,78653,30.32518,-97.528715,191442.0,1300.0,Briarcreek
144985299,19317 Engelmann Lane,78615,30.449946,-97.514928,,2895.0,
64524696,11128 Bonham Lane,78736,30.243022,-98.003578,289491.0,1064.0,
67389604,255 Abbott Drive,78737,30.191641,-97.986831,447005.0,3552.0,
29372398,11002 Wintergreen Hill,78750,30.432722,-97.798254,479161.0,2833.0,
29328086,5 Jeffery Cove,78746,30.274654,-97.791959,916494.0,2199.0,Timberline Ridge
29393466,9019 Unice Drive,78621,30.282756,-97.480029,158555.0,1216.0,Kingsbery Park
64857467,11821 Bastrop Street,78653,30.332274,-97.561871,191544.0,1613.0,Wildhorse Creek
29359079,7306 Bluntleaf Cove,78750,30.376223,-97.801902,584119.0,2426.0,Angel Pass
29457794,5007 Gate Dancer Lane,78660,30.474957,-97.538736,675684.0,5408.0,
29454581,1500 Freestone Drive,78660,30.458719,-97.653741,248854.0,1858.0,
64789762,12926 Lowden Lane,78652,30.130445,-97.837241,341240.0,2160.0,Olympic Heights
29345303,12013 Selma Hughes Park Road,78732,30.336969,-97.905108,346252.0,1452.0,
70345201,11632 Sunny Creek Lane,78653,30.361317,-97.548144,254458.0,2259.0,
79981839,4501 Halliday Avenue,78725,30.23993,-97.578426,191086.0,1499.0,Chaparral Crossing
29342619,16404 Shane Landon Court,78738,30.328665,-97.994707,527398.0,2676.0,
70345241,11625 Sun Glass Drive,78653,30.357248,-97.540998,250411.0,2100.0,Presidential Meadows
185158477,10239 Lakeline Boulevard,78717,30.486226,-97.781982,258649.0,1220.0,
2093778835,1101 Red River Street,78701,30.269533,-97.735754,,672.0,Medical District
144985303,19309 Engelmann Lane,78653,30.448431,-97.51333,316295.0,3182.0,
58312031,16409 Jacobson Road,78617,30.122385,-97.597323,153960.0,1216.0,Swiss Alpine Village
60136391,7900 Big View Drive,78730,30.347787,-97.874038,2769447.0,5026.0,Austin Lake Hills
29482318,4401 Lareina Drive,78745,30.219692,-97.770464,291292.0,1696.0,West Congress
29364115,8807 Spicebrush Drive,78759,30.393779,-97.773029,714589.0,3830.0,
2093577231,3525 Far West Boulevard,78731,30.352374,-97.753169,411229.0,1478.0,Highland Hills
29388873,4705 Delores Avenue,78721,30.276442,-97.686864,309324.0,940.0,MLK
29581134,208 North Mount Rushmore Drive,78613,30.513691,-97.81925,234418.0,1384.0,
29363434,8004 High Hollow Cove,78750,30.393311,-97.80611,799054.0,3573.0,Angel Pass
29465130,12005 Garden Grove Drive,78725,30.223126,-97.627955,145391.0,1120.0,Garden Valley Village
29465260,3201 Montopolis Drive,78741,30.220749,-97.737364,405057.0,2046.0,McKinney
2100458106,1611 Bryant Drive,78664,30.490653,-97.650415,256397.0,1910.0,South Creek
121658757,11106 Hollow Hook Street,78724,30.274654,-97.61804,203971.0,1400.0,Imperial Valley
70345313,1116 Canyon Maple,78660,30.456595,-97.630912,342712.0,3134.0,Swenson Farms
144384801,11907 Jim Bridger Drive,78737,30.201867,-97.947954,,,Sunrise Country
29364135,8707 White Cliff Drive,78759,30.395453,-97.778055,491370.0,2886.0,
29537854,350 South Kings Canyon Drive,78613,30.507269,-97.819916,242059.0,1584.0,
29455827,17005 Tortoise Street,78664,30.465624,-97.648014,269119.0,2191.0,Swenson Farms
185230160,1037 Silverstone Drive,78613,30.519607,-97.844708,283174.0,2846.0,
83817088,16525 Decker Creek Drive,78653,30.245887,-97.559213,343104.0,2222.0,Chaparral Crossing
63836517,18116 Canopy Lane,78653,30.354493,-97.52933,210637.0,1953.0,
64708905,6801 Point North Drive,78724,30.307396,-97.640141,149165.0,1232.0,North Point
70348465,12636 Saint Mary Drive,78653,30.342048,-97.531434,200071.0,1699.0,
63834759,82 White Magnolia Circle,78734,30.353336,-97.958888,325221.0,1856.0,The Preserve at Lakeway
58297518,1502 Patterson Road,78733,30.30165,-97.872808,1081796.0,4729.0,
124835863,6540 Elroy Road,78617,30.165515,-97.593905,186251.0,1602.0,Stoney Ridge
29430035,9403 Singing Quail Drive,78758,30.371393,-97.712221,195813.0,1291.0,North Austin Civic Association
144992102,13204 Von Quintus Road,78719,30.097534,-97.66172,189801.0,1403.0,
243332615,4499 Pasada Lane,78681,30.548696,-97.732557,,,Sendero Springs
29365539,5108 Sioux Lane,78734,30.411259,-97.921945,420387.0,2402.0,
29356769,4400 River Place Boulevard,78730,30.371736,-97.859549,678449.0,3729.0,River Place
29364724,3200 Rainbow Hollow Drive,78645,30.403926,-97.956251,197447.0,960.0,
70337502,12516 Central Park,78732,30.368493,-97.895531,340187.0,1808.0,
29421195,7602 Silverplume Circle,78757,30.355003,-97.739642,509255.0,1592.0,North Shoal Creek
29564827,12514 Tree Line Drive,78729,30.449588,-97.777683,305429.0,1829.0,Springwoods
29444721,12724 Timberside Drive,78727,30.425841,-97.70942,392767.0,1469.0,Tomanet Estates
2102371299,13356 Old Kimbro Road,78653,30.36509,-97.494339,518024.0,4338.0,Presidential Glen
29477729,8300 Spring Valley Drive,78736,30.239676,-97.893721,325755.0,1640.0,West Oak Hill
83813255,19300 Blake Manor Road,78653,30.285748,-97.510038,225924.0,1064.0,
70991463,8912 Schick Road,78729,30.447005,-97.780212,489186.0,3678.0,Springwoods
29411205,17411 Blake Manor Road,78653,30.322246,-97.543391,194365.0,1632.0,
29354749,701 Sunfish,78738,30.369046,-97.986786,398239.0,2258.0,
83816842,9600 Veletta Pl,78735,30.284588,-97.886686,1380285.0,3869.0,
29402925,4003 Ramsey Avenue,78756,30.31069,-97.74663,953851.0,2565.0,Rosedale
29324761,6602 Thomas Springs Road,78736,30.258988,-97.913106,428103.0,2090.0,
29400356,18601 Old Lockwood Road,78653,30.301538,-97.522507,369642.0,2512.0,Lockwood Acres
64557549,9612 Tavares Cove,78733,30.348409,-97.856336,1813850.0,7476.0,Austin Lake Hills
29385783,9900 Regal Court,78725,30.263544,-97.629863,179415.0,1526.0,Imperial Valley
29471899,13514 Elm Grove Road,78610,30.037064,-97.709294,212645.0,1.0,
64626422,11409 Murchison Street,78653,30.332761,-97.564042,205612.0,2120.0,Wildhorse Creek
29443939,1702 Lynn Cove,78660,30.423253,-97.60956,217742.0,1409.0,Old Town
29492338,8909 Young Lane,78737,30.213903,-97.923649,1033791.0,4617.0,Estates of Lewis Mountain
64718260,11500 Sunset Drive,78748,30.145808,-97.81976,431834.0,3774.0,
29557411,7206 Ute Trail North,78729,30.442598,-97.757776,282794.0,1454.0,Indian Oaks
80106838,1907 New York Avenue,78702,30.272583,-97.718949,451433.0,1016.0,Foster Heights
2122354634,11932 Kilmartin Lane,78653,30.3433,-97.5407,200805.0,1699.0,Harris Branch
241930069,330 Wells Branch Parkway,78660,30.429244,-97.647311,,,Wildflower
29371650,12005 Charing Cross Road,78759,30.432088,-97.769406,352979.0,1944.0,
29323551,9310 Summer Sky Drive,78736,30.254194,-97.904531,567530.0,3443.0,
29498875,807 Plumpton Drive,78745,30.195274,-97.792332,283965.0,1496.0,Hillside Oaks
29371656,11700 Windermere Meadows,78759,30.429054,-97.773504,404022.0,2060.0,
124840937,1500 Barney Drive,78734,30.375757,-97.938621,850282.0,4325.0,
83124816,12001 Azure Shores Court,78732,30.339773,-97.905785,679914.0,4261.0,
29406965,1417 Larkwood Drive,78723,30.312278,-97.698539,405664.0,1665.0,Windsor Park
29558475,1440 Mesa Park Drive,78664,30.521855,-97.668681,137075.0,1770.0,Chandler Crossing
70979305,1506 Discovery Boulevard,78613,30.530927,-97.821479,251140.0,1778.0,
29415001,1003 Karen Avenue,78757,30.334062,-97.724205,411835.0,1164.0,Abercrombie
29478615,10328 Circle Drive,78736,30.244892,-97.935737,380411.0,1839.0,
145001807,12512 Edwards Hollow Run,78739,30.148194,-97.863955,438252.0,1360.0,Shady Hollow
29432772,8800 Silverarrow Court,78759,30.380473,-97.746955,602647.0,2532.0,Mesa Forest
144989510,3309 McCall Lane,78744,30.204216,-97.684618,183273.0,832.0,Martinshore
29483813,5640 Wagon Train Road,78749,30.221878,-97.862339,346273.0,1700.0,Legend Oaks
29335912,2206 Hopi Trail,78703,30.298542,-97.772515,692106.0,1239.0,Tarrytown
83830439,12503 Painted Bunting Drive,78726,30.450933,-97.842772,520323.0,2300.0,
64856375,8002 Thomas Springs Road,78736,30.247249,-97.925084,251711.0,1304.0,
144352404,11420 Schriber Road,78610,30.076163,-97.673859,,,
29362470,7613 Jester Boulevard,78750,30.384854,-97.798319,646944.0,3160.0,Angel Pass
29414038,5708 Bullard Drive,78757,30.335728,-97.750482,522121.0,1922.0,Allandale
29418063,1907 West Saint Johns Avenue,78757,30.34519,-97.73212,417556.0,1200.0,Crestview
29337869,2501 Schulle Avenue,78703,30.301306,-97.774614,1733007.0,3297.0,Tarrytown
144352068,11218 FM 1625,78610,30.10387,-97.728848,331130.0,1466.0,
84370357,115 Edge Rock Drive,78617,30.129693,-97.567764,284470.0,2804.0,Stony Point
29371618,7300 Grass Cove,78759,30.427965,-97.768353,436303.0,2402.0,
2135787005,801 Vincent Place,78728,30.442808,-97.649967,284522.0,2496.0,Spring Hill Village
29402326,5343 Westminster Drive,78723,30.304339,-97.686332,499955.0,3246.0,Windsor Park
89548713,10612 Prezia Drive,78733,30.316186,-97.897161,880629.0,4326.0,
29386396,1002 Tillery Street,78721,30.263766,-97.703605,384314.0,1152.0,Govalle
29339647,10539 Indigo Broom Loop,78733,30.309186,-97.899049,594422.0,3201.0,
58311993,8823 Linden Road,78617,30.124859,-97.597818,151450.0,1120.0,Jacobson Estates
29334114,510 Yaupon Valley Road,78746,30.293401,-97.808594,741183.0,2734.0,Ledgeway
70330280,7615 Escala Drive,78735,30.26842,-97.860574,,,
2124793936,6511 Melrose Trail,78727,30.440803,-97.749749,262473.0,900.0,Milwood
58312578,9501 Circle Drive,78736,30.240945,-97.925398,462454.0,1734.0,
29497324,1010 Hillside Oaks Drive,78745,30.19694,-97.795375,300059.0,1843.0,Hillside Oaks
64589588,1204 Rockcliff Road,78746,30.331575,-97.782416,7628662.0,8215.0,Cat Mountain
29341465,76 Saint Stephen's School Road,78746,30.321556,-97.826915,1569216.0,5135.0,
29477925,8564 Red Willow Drive,78736,30.237844,-97.900441,317359.0,1611.0,West Oak Hill
29347574,3342 Far View Drive,78730,30.357441,-97.855395,704112.0,3653.0,River Place
124844844,13815 Fuchs Grove Road,78653,30.372088,-97.563089,142756.0,1216.0,Magnolia Ranch Estates
29465779,2738 Citation Drive,78617,30.212024,-97.523341,218116.0,1890.0,
111373449,11316 Kincraig Court,78754,30.348091,-97.614711,278555.0,2628.0,Harris Branch
29325831,2900 Regents Park,78746,30.264528,-97.79545,1416137.0,4349.0,Timberline Ridge
29356122,8200 Long Canyon Drive,78730,30.372792,-97.81454,710026.0,2848.0,Angel Pass
29368465,9113 Old Lampasas Trail,78750,30.418013,-97.801878,1043734.0,4061.0,
29329340,2103 Highgrove Terrace,78703,30.281455,-97.768814,715090.0,1626.0,Westfield
29512398,3111 Sasparilla Cove,78748,30.166985,-97.852059,373363.0,2216.0,Bauerle Ranch
29369119,12102 Conrad Road,78727,30.425252,-97.748222,499618.0,2605.0,Arrowwood
29456821,1216 Bunratty Circle,78660,30.472872,-97.637782,243016.0,2227.0,Spring Trails
29347491,4407 City Park Road,78730,30.356611,-97.826757,768344.0,2919.0,Long Canyon
80087345,901 Golden Palomino Court,78732,30.353855,-97.901546,467979.0,2956.0,
58301414,6802 Bryonwood Drive,78724,30.302847,-97.642252,148417.0,1145.0,Colony Park
29484815,9408 Honeycomb Drive,78737,30.222753,-97.927382,628938.0,2951.0,Estates of Lewis Mountain
58310356,19809 Panther Drive,78660,30.481109,-97.589104,500568.0,2268.0,
29503927,2305 Davis Lane,78745,30.187721,-97.820942,391885.0,2060.0,Oakvalley Park
29366913,14421 Ridgetop Terrace,78732,30.415491,-97.900529,1479706.0,980.0,
29365467,15305 Back of the Moon Street,78734,30.411515,-97.918275,588215.0,4660.0,
29464209,1300 Citation Circle,78617,30.225492,-97.522131,174986.0,966.0,
